datetime,count
2011-04-23 02:00:00,27.77
2011-04-23 03:00:00,19.43
2011-04-23 04:00:00,5.41
2011-04-23 05:00:00,5.15
2011-04-23 06:00:00,15.73
2011-04-23 07:00:00,61.54
2011-04-23 08:00:00,63.06
2011-04-23 09:00:00,81.05
2011-04-23 10:00:00,148.78
2011-04-23 11:00:00,142.14
2011-04-23 12:00:00,223.92
2011-04-23 13:00:00,228.79
2011-04-23 14:00:00,298.33
2011-04-23 15:00:00,383.86
2011-04-23 16:00:00,333.36
2011-04-23 17:00:00,313.81
2011-04-23 18:00:00,274.9
2011-04-23 19:00:00,248.11
2011-04-23 20:00:00,188.14
2011-04-23 21:00:00,164.92
2011-04-23 22:00:00,138.47
2011-04-23 23:00:00,106.99
2011-04-24 00:00:00,97.45
2011-04-24 01:00:00,78.14
2011-04-24 02:00:00,54.9
2011-04-24 03:00:00,32.43
2011-04-24 04:00:00,11.13
2011-04-24 05:00:00,12.77
2011-04-24 06:00:00,10.16
2011-04-24 07:00:00,40.61
2011-04-24 08:00:00,85.41
2011-04-24 09:00:00,130.36
2011-04-24 10:00:00,258.59
2011-04-24 11:00:00,375.01
2011-04-24 12:00:00,388.33
2011-04-24 13:00:00,381.09
2011-04-24 14:00:00,399.29
2011-04-24 15:00:00,403.75
2011-04-24 16:00:00,427.71
2011-04-24 17:00:00,365.52833333333336
2011-04-24 18:00:00,339.27
2011-04-24 19:00:00,247.36
2011-04-24 20:00:00,163.8
2011-04-24 21:00:00,78.74
2011-04-24 22:00:00,57.28
2011-04-24 23:00:00,52.01
2011-04-25 00:00:00,24.02
2011-04-25 01:00:00,12.49
2011-04-25 02:00:00,9.97
2011-04-25 03:00:00,4.67
2011-04-25 04:00:00,5.11
2011-04-25 05:00:00,14.0
2011-04-25 06:00:00,86.75
2011-04-25 07:00:00,227.66
2011-04-25 08:00:00,381.9
2011-04-25 09:00:00,181.34
2011-04-25 10:00:00,117.54
2011-04-25 11:00:00,131.16
2011-04-25 12:00:00,174.14
2011-04-25 13:00:00,177.25
2011-04-25 14:00:00,164.32
2011-04-25 15:00:00,170.77
2011-04-25 16:00:00,275.13
2011-04-25 17:00:00,538.22
2011-04-25 18:00:00,499.4
2011-04-25 19:00:00,363.47
2011-04-25 20:00:00,283.54
2011-04-25 21:00:00,196.15
2011-04-25 22:00:00,104.62
2011-04-25 23:00:00,65.72
2011-04-26 00:00:00,29.12
2011-04-26 01:00:00,14.2
2011-04-26 02:00:00,6.82
2011-04-26 03:00:00,3.22
2011-04-26 04:00:00,4.43
2011-04-26 05:00:00,22.87
2011-04-26 06:00:00,115.91
2011-04-26 07:00:00,315.52
2011-04-26 08:00:00,441.64
2011-04-26 09:00:00,207.95
2011-04-26 10:00:00,127.01
2011-04-26 11:00:00,153.17
2011-04-26 12:00:00,189.78
2011-04-26 13:00:00,184.86
2011-04-26 14:00:00,166.42
2011-04-26 15:00:00,168.1
2011-04-26 16:00:00,286.75
2011-04-26 17:00:00,552.32
2011-04-26 18:00:00,504.62
2011-04-26 19:00:00,284.7
2011-04-26 20:00:00,235.8
2011-04-26 21:00:00,216.86
2011-04-26 22:00:00,146.47
2011-04-26 23:00:00,68.02
2011-04-27 00:00:00,26.89
2011-04-27 01:00:00,15.06
2011-04-27 02:00:00,7.92
2011-04-27 03:00:00,3.66
2011-04-27 04:00:00,4.81
2011-04-27 05:00:00,16.56
2011-04-27 06:00:00,103.08
2011-04-27 07:00:00,286.54
2011-04-27 08:00:00,432.43
2011-04-27 09:00:00,191.47
2011-04-27 10:00:00,104.74
2011-04-27 11:00:00,107.07
2011-04-27 12:00:00,152.56
2011-04-27 13:00:00,163.35
2011-04-27 14:00:00,171.05
2011-04-27 15:00:00,154.81
2011-04-27 16:00:00,275.47
2011-04-27 17:00:00,368.48
2011-04-27 18:00:00,351.32
2011-04-27 19:00:00,317.21
2011-04-27 20:00:00,228.7
2011-04-27 21:00:00,155.79
2011-04-27 22:00:00,105.21
2011-04-27 23:00:00,64.55
2011-04-28 00:00:00,42.8
2011-04-28 01:00:00,16.83
2011-04-28 02:00:00,6.81
2011-04-28 03:00:00,5.41
2011-04-28 04:00:00,5.84
2011-04-28 05:00:00,21.14
2011-04-28 06:00:00,100.52
2011-04-28 07:00:00,304.62
2011-04-28 08:00:00,419.93
2011-04-28 09:00:00,186.1
2011-04-28 10:00:00,120.51
2011-04-28 11:00:00,115.01
2011-04-28 12:00:00,164.5
2011-04-28 13:00:00,135.78
2011-04-28 14:00:00,135.05
2011-04-28 15:00:00,177.96
2011-04-28 16:00:00,258.51
2011-04-28 17:00:00,505.82
2011-04-28 18:00:00,433.08
2011-04-28 19:00:00,361.43
2011-04-28 20:00:00,239.18
2011-04-28 21:00:00,211.17
2011-04-28 22:00:00,143.05
2011-04-28 23:00:00,98.22
2011-04-29 00:00:00,59.81
2011-04-29 01:00:00,28.54
2011-04-29 02:00:00,21.52
2011-04-29 03:00:00,5.992142857142857
2011-04-29 04:00:00,5.04
2011-04-29 05:00:00,24.04
2011-04-29 06:00:00,99.88
2011-04-29 07:00:00,275.92
2011-04-29 08:00:00,465.01
2011-04-29 09:00:00,213.38
2011-04-29 10:00:00,155.71
2011-04-29 11:00:00,181.96
2011-04-29 12:00:00,241.42
2011-04-29 13:00:00,240.38
2011-04-29 14:00:00,240.66
2011-04-29 15:00:00,234.82
2011-04-29 16:00:00,290.64
2011-04-29 17:00:00,368.15
2011-04-29 18:00:00,370.36
2011-04-29 19:00:00,223.73
2011-04-29 20:00:00,172.62
2011-04-29 21:00:00,131.73
2011-04-29 22:00:00,96.82
2011-04-29 23:00:00,72.85
2011-04-30 00:00:00,50.32
2011-04-30 01:00:00,58.0
2011-04-30 02:00:00,48.85
2011-04-30 03:00:00,20.83
2011-04-30 04:00:00,6.46
2011-04-30 05:00:00,6.84
2011-04-30 06:00:00,19.95
2011-04-30 07:00:00,60.29
2011-04-30 08:00:00,88.62
2011-04-30 09:00:00,158.56
2011-04-30 10:00:00,262.31
2011-04-30 11:00:00,319.21
2011-04-30 12:00:00,342.66
2011-04-30 13:00:00,357.42
2011-04-30 14:00:00,349.74
2011-04-30 15:00:00,375.51
2011-04-30 16:00:00,358.85
2011-04-30 17:00:00,338.1475
2011-04-30 18:00:00,315.07
2011-04-30 19:00:00,253.42
2011-04-30 20:00:00,139.09
2011-04-30 21:00:00,114.68
2011-04-30 22:00:00,91.25
2011-04-30 23:00:00,76.44
2011-05-20 00:00:00,37.62
2011-05-20 01:00:00,18.38
2011-05-20 02:00:00,11.03
2011-05-20 03:00:00,5.7
2011-05-20 04:00:00,4.837142857142857
2011-05-20 05:00:00,20.92
2011-05-20 06:00:00,87.7
2011-05-20 07:00:00,278.86
2011-05-20 08:00:00,458.16
2011-05-20 09:00:00,215.4
2011-05-20 10:00:00,168.35
2011-05-20 11:00:00,181.04
2011-05-20 12:00:00,251.64
2011-05-20 13:00:00,232.34
2011-05-20 14:00:00,244.43
2011-05-20 15:00:00,266.21
2011-05-20 16:00:00,360.72
2011-05-20 17:00:00,532.02
2011-05-20 18:00:00,468.81
2011-05-20 19:00:00,322.8
2011-05-20 20:00:00,229.84
2011-05-20 21:00:00,192.96
2011-05-20 22:00:00,150.41
2011-05-20 23:00:00,119.35
2011-05-21 00:00:00,100.25
2011-05-21 01:00:00,78.09666666666666
2011-05-21 02:00:00,60.47
2011-05-21 03:00:00,26.91
2011-05-21 04:00:00,8.27
2011-05-21 05:00:00,9.23
2011-05-21 06:00:00,20.45
2011-05-21 07:00:00,52.16
2011-05-21 08:00:00,122.74
2011-05-21 09:00:00,212.77
2011-05-21 10:00:00,289.42
2011-05-21 11:00:00,381.62
2011-05-21 12:00:00,390.0
2011-05-21 13:00:00,409.01
2011-05-21 14:00:00,396.93
2011-05-21 15:00:00,406.9
2011-05-21 16:00:00,414.42
2011-05-21 17:00:00,373.845
2011-05-21 18:00:00,368.97
2011-05-21 19:00:00,335.03
2011-05-21 20:00:00,221.56
2011-05-21 21:00:00,198.54
2011-05-21 22:00:00,147.12
2011-05-21 23:00:00,123.16
2011-05-22 00:00:00,105.88
2011-05-22 01:00:00,71.48
2011-05-22 02:00:00,57.77
2011-05-22 03:00:00,32.36
2011-05-22 04:00:00,11.6
2011-05-22 05:00:00,13.33
2011-05-22 06:00:00,13.57
2011-05-22 07:00:00,44.96
2011-05-22 08:00:00,90.08
2011-05-22 09:00:00,175.46
2011-05-22 10:00:00,278.6
2011-05-22 11:00:00,376.52
2011-05-22 12:00:00,374.54
2011-05-22 13:00:00,387.11
2011-05-22 14:00:00,349.67
2011-05-22 15:00:00,377.42
2011-05-22 16:00:00,379.42
2011-05-22 17:00:00,374.4391666666667
2011-05-22 18:00:00,352.29
2011-05-22 19:00:00,310.0
2011-05-22 20:00:00,242.47
2011-05-22 21:00:00,175.15
2011-05-22 22:00:00,126.11
2011-05-22 23:00:00,90.06
2011-05-23 00:00:00,28.93
2011-05-23 01:00:00,15.32
2011-05-23 02:00:00,5.54
2011-05-23 03:00:00,4.29
2011-05-23 04:00:00,5.52
2011-05-23 05:00:00,16.67
2011-05-23 06:00:00,84.99
2011-05-23 07:00:00,276.32
2011-05-23 08:00:00,369.35
2011-05-23 09:00:00,182.0
2011-05-23 10:00:00,118.72
2011-05-23 11:00:00,143.08
2011-05-23 12:00:00,156.0
2011-05-23 13:00:00,172.86
2011-05-23 14:00:00,149.62
2011-05-23 15:00:00,157.21
2011-05-23 16:00:00,272.7
2011-05-23 17:00:00,447.76
2011-05-23 18:00:00,479.91
2011-05-23 19:00:00,365.39
2011-05-23 20:00:00,225.29
2011-05-23 21:00:00,129.35
2011-05-23 22:00:00,114.09
2011-05-23 23:00:00,62.86
2011-05-24 00:00:00,22.18
2011-05-24 01:00:00,11.23
2011-05-24 02:00:00,6.24
2011-05-24 03:00:00,4.35
2011-05-24 04:00:00,6.02
2011-05-24 05:00:00,17.51
2011-05-24 06:00:00,105.13
2011-05-24 07:00:00,162.96
2011-05-24 08:00:00,325.66
2011-05-24 09:00:00,207.6
2011-05-24 10:00:00,121.22
2011-05-24 11:00:00,152.11
2011-05-24 12:00:00,179.7
2011-05-24 13:00:00,188.28
2011-05-24 14:00:00,161.7
2011-05-24 15:00:00,176.4
2011-05-24 16:00:00,291.63
2011-05-24 17:00:00,452.57
2011-05-24 18:00:00,520.02
2011-05-24 19:00:00,347.34
2011-05-24 20:00:00,274.86
2011-05-24 21:00:00,222.21
2011-05-24 22:00:00,102.59
2011-05-24 23:00:00,78.6
2011-05-25 00:00:00,22.65
2011-05-25 01:00:00,12.22
2011-05-25 02:00:00,7.45
2011-05-25 03:00:00,4.87
2011-05-25 04:00:00,5.53
2011-05-25 05:00:00,25.01
2011-05-25 06:00:00,107.43
2011-05-25 07:00:00,335.12
2011-05-25 08:00:00,445.26
2011-05-25 09:00:00,210.34
2011-05-25 10:00:00,125.56
2011-05-25 11:00:00,150.65
2011-05-25 12:00:00,194.57
2011-05-25 13:00:00,181.65
2011-05-25 14:00:00,158.21
2011-05-25 15:00:00,169.28
2011-05-25 16:00:00,274.4
2011-05-25 17:00:00,544.14
2011-05-25 18:00:00,529.32
2011-05-25 19:00:00,409.6
2011-05-25 20:00:00,311.86
2011-05-25 21:00:00,209.15
2011-05-25 22:00:00,158.45
2011-05-25 23:00:00,84.57
2011-05-26 00:00:00,45.25
2011-05-26 01:00:00,18.92
2011-05-26 02:00:00,8.76
2011-05-26 03:00:00,5.13
2011-05-26 04:00:00,5.83
2011-05-26 05:00:00,21.13
2011-05-26 06:00:00,86.73
2011-05-26 07:00:00,274.29
2011-05-26 08:00:00,427.27
2011-05-26 09:00:00,202.51
2011-05-26 10:00:00,114.39
2011-05-26 11:00:00,154.19
2011-05-26 12:00:00,190.48
2011-05-26 13:00:00,172.27
2011-05-26 14:00:00,164.54
2011-05-26 15:00:00,169.13
2011-05-26 16:00:00,257.21
2011-05-26 17:00:00,527.51
2011-05-26 18:00:00,517.14
2011-05-26 19:00:00,356.28
2011-05-26 20:00:00,294.97
2011-05-26 21:00:00,208.11
2011-05-26 22:00:00,159.5
2011-05-26 23:00:00,121.27666666666669
2011-05-27 00:00:00,64.51
2011-05-27 01:00:00,25.89
2011-05-27 02:00:00,14.4
2011-05-27 03:00:00,4.9871428571428575
2011-05-27 04:00:00,5.55
2011-05-27 05:00:00,27.08
2011-05-27 06:00:00,104.86
2011-05-27 07:00:00,278.01
2011-05-27 08:00:00,458.5
2011-05-27 09:00:00,221.89
2011-05-27 10:00:00,145.71
2011-05-27 11:00:00,160.69
2011-05-27 12:00:00,221.58
2011-05-27 13:00:00,219.56
2011-05-27 14:00:00,215.28
2011-05-27 15:00:00,213.1
2011-05-27 16:00:00,322.56
2011-05-27 17:00:00,511.26
2011-05-27 18:00:00,443.37
2011-05-27 19:00:00,287.98
2011-05-27 20:00:00,207.82
2011-05-27 21:00:00,162.07
2011-05-27 22:00:00,146.93
2011-05-27 23:00:00,124.22
2011-05-28 00:00:00,107.75
2011-05-28 01:00:00,83.86
2011-05-28 02:00:00,55.26
2011-05-28 03:00:00,27.27
2011-05-28 04:00:00,9.35
2011-05-28 05:00:00,10.8
2011-05-28 06:00:00,23.66
2011-05-28 07:00:00,48.19
2011-05-28 08:00:00,109.45
2011-05-28 09:00:00,209.43
2011-05-28 10:00:00,293.5
2011-05-28 11:00:00,363.81
2011-05-28 12:00:00,356.11
2011-05-28 13:00:00,366.29
2011-05-28 14:00:00,355.04
2011-05-28 15:00:00,410.89
2011-05-28 16:00:00,409.76
2011-05-28 17:00:00,413.7625
2011-05-28 18:00:00,345.21
2011-05-28 19:00:00,288.53
2011-05-28 20:00:00,285.2
2011-05-28 21:00:00,205.78
2011-05-28 22:00:00,181.16
2011-05-28 23:00:00,147.128
2011-05-29 00:00:00,109.32
2011-05-29 01:00:00,90.37
2011-05-29 02:00:00,63.9
2011-05-29 03:00:00,29.58
2011-05-29 04:00:00,10.13
2011-05-29 05:00:00,15.55
2011-05-29 06:00:00,13.72
2011-05-29 07:00:00,30.78
2011-05-29 08:00:00,85.05
2011-05-29 09:00:00,127.65
2011-05-29 10:00:00,223.18
2011-05-29 11:00:00,260.47
2011-05-29 12:00:00,312.87
2011-05-29 13:00:00,378.97
2011-05-29 14:00:00,350.32
2011-05-29 15:00:00,364.16
2011-05-29 16:00:00,356.61
2011-05-29 17:00:00,349.35333333333335
2011-05-29 18:00:00,251.33
2011-05-29 19:00:00,251.99
2011-05-29 20:00:00,217.72
2011-05-29 21:00:00,163.45
2011-05-29 22:00:00,132.32
2011-05-29 23:00:00,111.46
2011-05-30 00:00:00,94.04
2011-05-30 01:00:00,76.94
2011-05-30 02:00:00,46.07
2011-05-30 03:00:00,24.53
2011-05-30 04:00:00,12.11
2011-05-30 05:00:00,11.22
2011-05-30 06:00:00,58.66
2011-05-30 07:00:00,58.02
2011-05-30 08:00:00,119.9
2011-05-30 09:00:00,224.89
2011-05-30 10:00:00,294.96
2011-05-30 11:00:00,345.88
2011-05-30 12:00:00,379.8
2011-05-30 13:00:00,376.52
2011-05-30 14:00:00,367.21
2011-05-30 15:00:00,370.49
2011-05-30 16:00:00,369.71
2011-05-30 17:00:00,447.14
2011-05-30 18:00:00,436.73
2011-05-30 19:00:00,306.35
2011-05-30 20:00:00,331.95
2011-05-30 21:00:00,348.12
2011-05-30 22:00:00,264.61
2011-05-30 23:00:00,109.05
2011-05-31 00:00:00,30.52
2011-05-31 01:00:00,15.87
2011-05-31 02:00:00,8.02
2011-05-31 03:00:00,4.45
2011-05-31 04:00:00,5.37
2011-05-31 05:00:00,24.36
2011-05-31 06:00:00,114.68
2011-05-31 07:00:00,314.88
2011-05-31 08:00:00,452.95
2011-05-31 09:00:00,184.69
2011-05-31 10:00:00,123.14
2011-05-31 11:00:00,128.84
2011-05-31 12:00:00,153.64
2011-05-31 13:00:00,150.81
2011-05-31 14:00:00,144.35
2011-05-31 15:00:00,145.71
2011-05-31 16:00:00,237.68
2011-05-31 17:00:00,504.58
2011-05-31 18:00:00,510.76
2011-05-31 19:00:00,375.43
2011-05-31 20:00:00,293.18
2011-05-31 21:00:00,212.44
2011-05-31 22:00:00,153.91
2011-05-31 23:00:00,74.11
2011-06-20 00:00:00,31.24
2011-06-20 01:00:00,14.37
2011-06-20 02:00:00,7.11
2011-06-20 03:00:00,3.67
2011-06-20 04:00:00,4.66
2011-06-20 05:00:00,18.53
2011-06-20 06:00:00,97.91
2011-06-20 07:00:00,142.67
2011-06-20 08:00:00,302.67
2011-06-20 09:00:00,192.45
2011-06-20 10:00:00,108.18
2011-06-20 11:00:00,101.03
2011-06-20 12:00:00,172.78
2011-06-20 13:00:00,175.52
2011-06-20 14:00:00,165.25
2011-06-20 15:00:00,164.89
2011-06-20 16:00:00,290.41
2011-06-20 17:00:00,561.62
2011-06-20 18:00:00,527.34
2011-06-20 19:00:00,388.82
2011-06-20 20:00:00,292.56
2011-06-20 21:00:00,196.73
2011-06-20 22:00:00,124.38
2011-06-20 23:00:00,80.63
2011-06-21 00:00:00,30.45
2011-06-21 01:00:00,11.9
2011-06-21 02:00:00,5.26
2011-06-21 03:00:00,5.04
2011-06-21 04:00:00,5.75
2011-06-21 05:00:00,19.68
2011-06-21 06:00:00,108.68
2011-06-21 07:00:00,252.02
2011-06-21 08:00:00,396.53
2011-06-21 09:00:00,191.74
2011-06-21 10:00:00,94.92
2011-06-21 11:00:00,103.34
2011-06-21 12:00:00,161.63
2011-06-21 13:00:00,161.53
2011-06-21 14:00:00,152.91
2011-06-21 15:00:00,168.96
2011-06-21 16:00:00,279.96
2011-06-21 17:00:00,539.52
2011-06-21 18:00:00,485.44
2011-06-21 19:00:00,357.71
2011-06-21 20:00:00,226.26
2011-06-21 21:00:00,227.73
2011-06-21 22:00:00,152.19
2011-06-21 23:00:00,74.69
2011-06-22 00:00:00,34.7
2011-06-22 01:00:00,16.74
2011-06-22 02:00:00,7.85
2011-06-22 03:00:00,5.91
2011-06-22 04:00:00,5.33
2011-06-22 05:00:00,26.83
2011-06-22 06:00:00,109.46
2011-06-22 07:00:00,308.54
2011-06-22 08:00:00,426.34
2011-06-22 09:00:00,190.68
2011-06-22 10:00:00,128.78
2011-06-22 11:00:00,135.1
2011-06-22 12:00:00,171.68
2011-06-22 13:00:00,162.89
2011-06-22 14:00:00,161.79
2011-06-22 15:00:00,164.71
2011-06-22 16:00:00,253.96
2011-06-22 17:00:00,494.97
2011-06-22 18:00:00,496.27
2011-06-22 19:00:00,372.68
2011-06-22 20:00:00,283.71
2011-06-22 21:00:00,228.08
2011-06-22 22:00:00,167.71
2011-06-22 23:00:00,92.49
2011-06-23 00:00:00,42.93
2011-06-23 01:00:00,21.52
2011-06-23 02:00:00,10.29
2011-06-23 03:00:00,5.29
2011-06-23 04:00:00,6.72
2011-06-23 05:00:00,25.19
2011-06-23 06:00:00,117.28
2011-06-23 07:00:00,318.61
2011-06-23 08:00:00,429.5
2011-06-23 09:00:00,195.97
2011-06-23 10:00:00,123.99
2011-06-23 11:00:00,145.0
2011-06-23 12:00:00,169.69
2011-06-23 13:00:00,180.05
2011-06-23 14:00:00,161.11
2011-06-23 15:00:00,173.03
2011-06-23 16:00:00,278.44
2011-06-23 17:00:00,499.84
2011-06-23 18:00:00,482.58
2011-06-23 19:00:00,358.72
2011-06-23 20:00:00,292.61
2011-06-23 21:00:00,219.56
2011-06-23 22:00:00,165.3
2011-06-23 23:00:00,126.22666666666667
2011-06-24 00:00:00,58.73
2011-06-24 01:00:00,23.88
2011-06-24 02:00:00,10.12
2011-06-24 03:00:00,6.57
2011-06-24 04:00:00,5.842142857142858
2011-06-24 05:00:00,22.98
2011-06-24 06:00:00,93.49
2011-06-24 07:00:00,282.73
2011-06-24 08:00:00,444.02
2011-06-24 09:00:00,229.53
2011-06-24 10:00:00,135.69
2011-06-24 11:00:00,163.71
2011-06-24 12:00:00,212.21
2011-06-24 13:00:00,209.96
2011-06-24 14:00:00,215.32
2011-06-24 15:00:00,216.53
2011-06-24 16:00:00,336.98
2011-06-24 17:00:00,554.61
2011-06-24 18:00:00,482.05
2011-06-24 19:00:00,381.46
2011-06-24 20:00:00,285.7355714285714
2011-06-24 21:00:00,228.72
2011-06-24 22:00:00,200.6
2011-06-24 23:00:00,148.78
2011-06-25 00:00:00,116.9
2011-06-25 01:00:00,80.61
2011-06-25 02:00:00,54.9
2011-06-25 03:00:00,32.11
2011-06-25 04:00:00,9.68
2011-06-25 05:00:00,11.62
2011-06-25 06:00:00,28.67
2011-06-25 07:00:00,64.44
2011-06-25 08:00:00,156.73
2011-06-25 09:00:00,215.99
2011-06-25 10:00:00,304.83
2011-06-25 11:00:00,377.68
2011-06-25 12:00:00,436.09
2011-06-25 13:00:00,437.67
2011-06-25 14:00:00,431.18
2011-06-25 15:00:00,433.74
2011-06-25 16:00:00,421.85
2011-06-25 17:00:00,409.82833333333326
2011-06-25 18:00:00,395.81
2011-06-25 19:00:00,361.96
2011-06-25 20:00:00,297.07
2011-06-25 21:00:00,230.52
2011-06-25 22:00:00,210.8
2011-06-25 23:00:00,140.82
2011-06-26 00:00:00,105.16
2011-06-26 01:00:00,90.19
2011-06-26 02:00:00,75.41
2011-06-26 03:00:00,37.16
2011-06-26 04:00:00,12.74
2011-06-26 05:00:00,14.59
2011-06-26 06:00:00,20.54
2011-06-26 07:00:00,51.04
2011-06-26 08:00:00,107.48
2011-06-26 09:00:00,182.61
2011-06-26 10:00:00,307.02
2011-06-26 11:00:00,386.73
2011-06-26 12:00:00,420.06
2011-06-26 13:00:00,431.26
2011-06-26 14:00:00,409.24
2011-06-26 15:00:00,416.89
2011-06-26 16:00:00,399.52
2011-06-26 17:00:00,374.81166666666667
2011-06-26 18:00:00,376.51
2011-06-26 19:00:00,340.25
2011-06-26 20:00:00,244.84
2011-06-26 21:00:00,190.25
2011-06-26 22:00:00,191.08
2011-06-26 23:00:00,77.82
2011-06-27 00:00:00,37.16
2011-06-27 01:00:00,11.55
2011-06-27 02:00:00,9.17
2011-06-27 03:00:00,4.92
2011-06-27 04:00:00,5.84
2011-06-27 05:00:00,20.11
2011-06-27 06:00:00,108.97
2011-06-27 07:00:00,303.76
2011-06-27 08:00:00,382.28
2011-06-27 09:00:00,196.04
2011-06-27 10:00:00,121.32
2011-06-27 11:00:00,154.29
2011-06-27 12:00:00,181.69
2011-06-27 13:00:00,176.03
2011-06-27 14:00:00,170.38
2011-06-27 15:00:00,168.34
2011-06-27 16:00:00,287.47
2011-06-27 17:00:00,564.72
2011-06-27 18:00:00,522.83
2011-06-27 19:00:00,398.28
2011-06-27 20:00:00,310.35
2011-06-27 21:00:00,193.96
2011-06-27 22:00:00,126.16
2011-06-27 23:00:00,74.01
2011-06-28 00:00:00,31.9
2011-06-28 01:00:00,18.64
2011-06-28 02:00:00,10.52
2011-06-28 03:00:00,6.46
2011-06-28 04:00:00,6.58
2011-06-28 05:00:00,25.5
2011-06-28 06:00:00,109.34
2011-06-28 07:00:00,302.93
2011-06-28 08:00:00,425.9
2011-06-28 09:00:00,195.78
2011-06-28 10:00:00,121.51
2011-06-28 11:00:00,140.9
2011-06-28 12:00:00,170.9
2011-06-28 13:00:00,169.1
2011-06-28 14:00:00,149.76
2011-06-28 15:00:00,157.45
2011-06-28 16:00:00,244.48
2011-06-28 17:00:00,418.13
2011-06-28 18:00:00,375.79
2011-06-28 19:00:00,321.25
2011-06-28 20:00:00,291.88
2011-06-28 21:00:00,210.99
2011-06-28 22:00:00,158.08
2011-06-28 23:00:00,91.74
2011-06-29 00:00:00,35.64
2011-06-29 01:00:00,19.68
2011-06-29 02:00:00,7.26
2011-06-29 03:00:00,5.8075
2011-06-29 04:00:00,6.93
2011-06-29 05:00:00,26.33
2011-06-29 06:00:00,104.51
2011-06-29 07:00:00,299.01
2011-06-29 08:00:00,451.68
2011-06-29 09:00:00,206.25
2011-06-29 10:00:00,123.07
2011-06-29 11:00:00,166.54
2011-06-29 12:00:00,203.76
2011-06-29 13:00:00,190.29
2011-06-29 14:00:00,149.91
2011-06-29 15:00:00,164.22
2011-06-29 16:00:00,290.75
2011-06-29 17:00:00,541.1
2011-06-29 18:00:00,552.01
2011-06-29 19:00:00,367.78
2011-06-29 20:00:00,272.937
2011-06-29 21:00:00,225.83
2011-06-29 22:00:00,170.8
2011-06-29 23:00:00,94.78
2011-06-30 00:00:00,46.36
2011-06-30 01:00:00,22.17
2011-06-30 02:00:00,8.43
2011-06-30 03:00:00,6.8525
2011-06-30 04:00:00,7.3
2011-06-30 05:00:00,27.64
2011-06-30 06:00:00,115.71
2011-06-30 07:00:00,325.81
2011-06-30 08:00:00,428.85
2011-06-30 09:00:00,205.14
2011-06-30 10:00:00,125.2
2011-06-30 11:00:00,158.52
2011-06-30 12:00:00,209.49
2011-06-30 13:00:00,199.21
2011-06-30 14:00:00,155.79
2011-06-30 15:00:00,179.93
2011-06-30 16:00:00,277.95
2011-06-30 17:00:00,551.66
2011-06-30 18:00:00,556.76
2011-06-30 19:00:00,379.42
2011-06-30 20:00:00,299.993
2011-06-30 21:00:00,218.01
2011-06-30 22:00:00,170.27
2011-06-30 23:00:00,126.48333333333333
2011-07-20 00:00:00,32.16
2011-07-20 01:00:00,15.51
2011-07-20 02:00:00,7.07
2011-07-20 03:00:00,5.2
2011-07-20 04:00:00,6.73
2011-07-20 05:00:00,30.89
2011-07-20 06:00:00,124.35
2011-07-20 07:00:00,300.78
2011-07-20 08:00:00,425.79
2011-07-20 09:00:00,195.86
2011-07-20 10:00:00,125.49
2011-07-20 11:00:00,137.18
2011-07-20 12:00:00,166.86
2011-07-20 13:00:00,156.16
2011-07-20 14:00:00,150.67
2011-07-20 15:00:00,153.77
2011-07-20 16:00:00,252.14
2011-07-20 17:00:00,503.04
2011-07-20 18:00:00,508.5
2011-07-20 19:00:00,379.93
2011-07-20 20:00:00,293.52
2011-07-20 21:00:00,216.41
2011-07-20 22:00:00,167.38
2011-07-20 23:00:00,111.86
2011-07-21 00:00:00,46.8
2011-07-21 01:00:00,18.8
2011-07-21 02:00:00,6.64
2011-07-21 03:00:00,5.38
2011-07-21 04:00:00,5.58
2011-07-21 05:00:00,21.67
2011-07-21 06:00:00,120.92
2011-07-21 07:00:00,308.39
2011-07-21 08:00:00,434.85
2011-07-21 09:00:00,195.51
2011-07-21 10:00:00,120.44
2011-07-21 11:00:00,125.05
2011-07-21 12:00:00,153.43
2011-07-21 13:00:00,147.36
2011-07-21 14:00:00,141.31
2011-07-21 15:00:00,143.57
2011-07-21 16:00:00,242.35
2011-07-21 17:00:00,469.77
2011-07-21 18:00:00,463.92
2011-07-21 19:00:00,375.26
2011-07-21 20:00:00,283.98
2011-07-21 21:00:00,223.14
2011-07-21 22:00:00,170.75
2011-07-21 23:00:00,122.58666666666667
2011-07-22 00:00:00,55.5
2011-07-22 01:00:00,29.69
2011-07-22 02:00:00,19.74
2011-07-22 03:00:00,6.35
2011-07-22 04:00:00,6.96
2011-07-22 05:00:00,24.6
2011-07-22 06:00:00,104.9
2011-07-22 07:00:00,286.52
2011-07-22 08:00:00,449.35
2011-07-22 09:00:00,226.31
2011-07-22 10:00:00,144.42
2011-07-22 11:00:00,162.31
2011-07-22 12:00:00,194.45
2011-07-22 13:00:00,193.78
2011-07-22 14:00:00,184.72
2011-07-22 15:00:00,172.44
2011-07-22 16:00:00,308.47
2011-07-22 17:00:00,458.29
2011-07-22 18:00:00,456.65
2011-07-22 19:00:00,347.95
2011-07-22 20:00:00,294.35
2011-07-22 21:00:00,222.56
2011-07-22 22:00:00,188.65
2011-07-22 23:00:00,147.97
2011-07-23 00:00:00,133.1
2011-07-23 01:00:00,86.43
2011-07-23 02:00:00,64.49
2011-07-23 03:00:00,29.82
2011-07-23 04:00:00,11.08
