datetime,count
2011-04-23 01:00:00,27.63
2011-04-23 02:00:00,29.52
2011-04-23 03:00:00,19.21
2011-04-23 04:00:00,5.79
2011-04-23 05:00:00,5.54
2011-04-23 06:00:00,17.49
2011-04-23 07:00:00,69.01
2011-04-23 08:00:00,58.18
2011-04-23 09:00:00,73.02
2011-04-23 10:00:00,142.33
2011-04-23 11:00:00,148.69
2011-04-23 12:00:00,225.1
2011-04-23 13:00:00,230.36
2011-04-23 14:00:00,292.08
2011-04-23 15:00:00,372.3
2011-04-23 16:00:00,331.14
2011-04-23 17:00:00,307.7
2011-04-23 18:00:00,276.26
2011-04-23 19:00:00,247.13
2011-04-23 20:00:00,186.58
2011-04-23 21:00:00,173.16
2011-04-23 22:00:00,139.93
2011-04-23 23:00:00,110.57
2011-04-24 00:00:00,100.7
2011-04-24 01:00:00,77.23
2011-04-24 02:00:00,55.65
2011-04-24 03:00:00,31.88
2011-04-24 04:00:00,10.89
2011-04-24 05:00:00,13.11
2011-04-24 06:00:00,12.08
2011-04-24 07:00:00,39.99
2011-04-24 08:00:00,82.41
2011-04-24 09:00:00,132.21
2011-04-24 10:00:00,257.07
2011-04-24 11:00:00,373.62
2011-04-24 12:00:00,389.34
2011-04-24 13:00:00,378.78
2011-04-24 14:00:00,398.63
2011-04-24 15:00:00,400.09
2011-04-24 16:00:00,430.42
2011-04-24 17:00:00,363.3353333333333
2011-04-24 18:00:00,339.7
2011-04-24 19:00:00,251.48
2011-04-24 20:00:00,172.75
2011-04-24 21:00:00,75.54
2011-04-24 22:00:00,55.76
2011-04-24 23:00:00,58.55
2011-04-25 00:00:00,25.61
2011-04-25 01:00:00,11.89
2011-04-25 02:00:00,10.16
2011-04-25 03:00:00,4.52
2011-04-25 04:00:00,5.07
2011-04-25 05:00:00,13.7
2011-04-25 06:00:00,86.99
2011-04-25 07:00:00,231.56
2011-04-25 08:00:00,381.98
2011-04-25 09:00:00,183.24
2011-04-25 10:00:00,116.18
2011-04-25 11:00:00,130.76
2011-04-25 12:00:00,174.38
2011-04-25 13:00:00,175.16
2011-04-25 14:00:00,163.13
2011-04-25 15:00:00,171.54
2011-04-25 16:00:00,273.85
2011-04-25 17:00:00,528.46
2011-04-25 18:00:00,487.32
2011-04-25 19:00:00,364.23
2011-04-25 20:00:00,287.54
2011-04-25 21:00:00,197.33
2011-04-25 22:00:00,108.09
2011-04-25 23:00:00,65.74
2011-04-26 00:00:00,29.58
2011-04-26 01:00:00,13.22
2011-04-26 02:00:00,6.66
2011-04-26 03:00:00,3.36
2011-04-26 04:00:00,4.43
2011-04-26 05:00:00,24.03
2011-04-26 06:00:00,115.05
2011-04-26 07:00:00,320.76
2011-04-26 08:00:00,440.08
2011-04-26 09:00:00,206.37
2011-04-26 10:00:00,127.99
2011-04-26 11:00:00,151.21
2011-04-26 12:00:00,188.82
2011-04-26 13:00:00,184.81
2011-04-26 14:00:00,165.55
2011-04-26 15:00:00,166.65
2011-04-26 16:00:00,286.37
2011-04-26 17:00:00,561.61
2011-04-26 18:00:00,483.89
2011-04-26 19:00:00,282.72
2011-04-26 20:00:00,237.17
2011-04-26 21:00:00,213.18
2011-04-26 22:00:00,150.15
2011-04-26 23:00:00,67.48
2011-04-27 00:00:00,28.11
2011-04-27 01:00:00,14.61
2011-04-27 02:00:00,7.87
2011-04-27 03:00:00,3.79
2011-04-27 04:00:00,4.98
2011-04-27 05:00:00,16.61
2011-04-27 06:00:00,101.37
2011-04-27 07:00:00,284.07
2011-04-27 08:00:00,422.8
2011-04-27 09:00:00,189.23
2011-04-27 10:00:00,108.21
2011-04-27 11:00:00,105.24
2011-04-27 12:00:00,150.5
2011-04-27 13:00:00,160.98
2011-04-27 14:00:00,168.49
2011-04-27 15:00:00,155.45
2011-04-27 16:00:00,277.18
2011-04-27 17:00:00,370.55
2011-04-27 18:00:00,355.47
2011-04-27 19:00:00,318.18
2011-04-27 20:00:00,231.67
2011-04-27 21:00:00,158.32
2011-04-27 22:00:00,106.65
2011-04-27 23:00:00,64.74
2011-04-28 00:00:00,43.44
2011-04-28 01:00:00,16.69
2011-04-28 02:00:00,5.79
2011-04-28 03:00:00,4.62
2011-04-28 04:00:00,5.05
2011-04-28 05:00:00,21.0
2011-04-28 06:00:00,99.01
2011-04-28 07:00:00,300.45
2011-04-28 08:00:00,416.67
2011-04-28 09:00:00,191.7
2011-04-28 10:00:00,121.84
2011-04-28 11:00:00,116.05
2011-04-28 12:00:00,165.1
2011-04-28 13:00:00,138.55
2011-04-28 14:00:00,135.96
2011-04-28 15:00:00,177.53
2011-04-28 16:00:00,263.92
2011-04-28 17:00:00,510.08
2011-04-28 18:00:00,441.67
2011-04-28 19:00:00,363.02
2011-04-28 20:00:00,237.19
2011-04-28 21:00:00,211.15
2011-04-28 22:00:00,142.21
2011-04-28 23:00:00,106.33
2011-04-29 00:00:00,60.51
2011-04-29 01:00:00,28.95
2011-04-29 02:00:00,20.02
2011-04-29 03:00:00,6.25
2011-04-29 04:00:00,5.09
2011-04-29 05:00:00,24.18
2011-04-29 06:00:00,97.07
2011-04-29 07:00:00,276.97
2011-04-29 08:00:00,468.79
2011-04-29 09:00:00,211.16
2011-04-29 10:00:00,153.32
2011-04-29 11:00:00,177.04
2011-04-29 12:00:00,244.85
2011-04-29 13:00:00,240.95
2011-04-29 14:00:00,231.86
2011-04-29 15:00:00,235.71
2011-04-29 16:00:00,281.96
2011-04-29 17:00:00,372.66
2011-04-29 18:00:00,362.99
2011-04-29 19:00:00,230.98
2011-04-29 20:00:00,169.2
2011-04-29 21:00:00,130.96
2011-04-29 22:00:00,96.22
2011-04-29 23:00:00,76.56
2011-04-30 00:00:00,50.34
2011-04-30 01:00:00,55.87
2011-04-30 02:00:00,50.56
2011-04-30 03:00:00,21.33
2011-04-30 04:00:00,6.26
2011-04-30 05:00:00,6.54
2011-04-30 06:00:00,20.76
2011-04-30 07:00:00,63.25
2011-04-30 08:00:00,92.35
2011-04-30 09:00:00,163.17
2011-04-30 10:00:00,261.69
2011-04-30 11:00:00,319.64
2011-04-30 12:00:00,337.66
2011-04-30 13:00:00,356.99
2011-04-30 14:00:00,352.82
2011-04-30 15:00:00,376.93
2011-04-30 16:00:00,360.93
2011-04-30 17:00:00,332.11
2011-04-30 18:00:00,309.73
2011-04-30 19:00:00,252.79
2011-04-30 20:00:00,137.38
2011-04-30 21:00:00,113.37
2011-04-30 22:00:00,91.19
2011-04-30 23:00:00,75.91
2011-05-20 00:00:00,37.15
2011-05-20 01:00:00,18.02
2011-05-20 02:00:00,10.9
2011-05-20 03:00:00,5.6
2011-05-20 04:00:00,5.09
2011-05-20 05:00:00,21.14
2011-05-20 06:00:00,84.41
2011-05-20 07:00:00,274.06
2011-05-20 08:00:00,450.19
2011-05-20 09:00:00,215.47
2011-05-20 10:00:00,164.22
2011-05-20 11:00:00,174.57
2011-05-20 12:00:00,256.22
2011-05-20 13:00:00,237.81
2011-05-20 14:00:00,250.29
2011-05-20 15:00:00,262.64
2011-05-20 16:00:00,362.56
2011-05-20 17:00:00,537.38
2011-05-20 18:00:00,487.33
2011-05-20 19:00:00,326.93
2011-05-20 20:00:00,229.61
2011-05-20 21:00:00,193.66
2011-05-20 22:00:00,143.18
2011-05-20 23:00:00,121.1
2011-05-21 00:00:00,103.68
2011-05-21 01:00:00,79.20666666666666
2011-05-21 02:00:00,60.98
2011-05-21 03:00:00,27.0
2011-05-21 04:00:00,6.86
2011-05-21 05:00:00,9.08
2011-05-21 06:00:00,21.13
2011-05-21 07:00:00,52.15
2011-05-21 08:00:00,127.8
2011-05-21 09:00:00,212.87
2011-05-21 10:00:00,287.05
2011-05-21 11:00:00,378.2
2011-05-21 12:00:00,391.23
2011-05-21 13:00:00,423.56
2011-05-21 14:00:00,403.25
2011-05-21 15:00:00,406.56
2011-05-21 16:00:00,413.38
2011-05-21 17:00:00,366.92
2011-05-21 18:00:00,365.55
2011-05-21 19:00:00,330.81
2011-05-21 20:00:00,230.5
2011-05-21 21:00:00,202.42
2011-05-21 22:00:00,146.47
2011-05-21 23:00:00,125.27
2011-05-22 00:00:00,106.5
2011-05-22 01:00:00,69.47
2011-05-22 02:00:00,58.35
2011-05-22 03:00:00,32.1
2011-05-22 04:00:00,11.16
2011-05-22 05:00:00,13.23
2011-05-22 06:00:00,12.71
2011-05-22 07:00:00,44.7
2011-05-22 08:00:00,95.99
2011-05-22 09:00:00,180.94
2011-05-22 10:00:00,276.61
2011-05-22 11:00:00,382.24
2011-05-22 12:00:00,390.29
2011-05-22 13:00:00,394.45
2011-05-22 14:00:00,352.83
2011-05-22 15:00:00,375.9
2011-05-22 16:00:00,381.18
2011-05-22 17:00:00,376.20033333333333
2011-05-22 18:00:00,353.7075
2011-05-22 19:00:00,312.94
2011-05-22 20:00:00,249.44
2011-05-22 21:00:00,177.4
2011-05-22 22:00:00,128.68
2011-05-22 23:00:00,93.74
2011-05-23 00:00:00,29.11
2011-05-23 01:00:00,13.28
2011-05-23 02:00:00,6.48
2011-05-23 03:00:00,4.02
2011-05-23 04:00:00,5.05
2011-05-23 05:00:00,16.64
2011-05-23 06:00:00,85.35
2011-05-23 07:00:00,276.65
2011-05-23 08:00:00,366.16
2011-05-23 09:00:00,182.48
2011-05-23 10:00:00,117.77
2011-05-23 11:00:00,140.69
2011-05-23 12:00:00,156.45
2011-05-23 13:00:00,173.85
2011-05-23 14:00:00,150.69
2011-05-23 15:00:00,159.01
2011-05-23 16:00:00,276.86
2011-05-23 17:00:00,463.93
2011-05-23 18:00:00,482.03
2011-05-23 19:00:00,365.51
2011-05-23 20:00:00,230.42
2011-05-23 21:00:00,130.92
2011-05-23 22:00:00,116.05
2011-05-23 23:00:00,63.91
2011-05-24 00:00:00,22.92
2011-05-24 01:00:00,11.78
2011-05-24 02:00:00,6.58
2011-05-24 03:00:00,4.32
2011-05-24 04:00:00,5.9
2011-05-24 05:00:00,17.36
2011-05-24 06:00:00,105.12
2011-05-24 07:00:00,155.78
2011-05-24 08:00:00,324.98
2011-05-24 09:00:00,207.46
2011-05-24 10:00:00,120.35
2011-05-24 11:00:00,151.77
2011-05-24 12:00:00,180.97
2011-05-24 13:00:00,189.21
2011-05-24 14:00:00,155.41
2011-05-24 15:00:00,174.19
2011-05-24 16:00:00,293.35
2011-05-24 17:00:00,467.79
2011-05-24 18:00:00,515.47
2011-05-24 19:00:00,344.55
2011-05-24 20:00:00,275.87
2011-05-24 21:00:00,221.24
2011-05-24 22:00:00,104.01
2011-05-24 23:00:00,78.24
2011-05-25 00:00:00,23.26
2011-05-25 01:00:00,11.6
2011-05-25 02:00:00,7.38
2011-05-25 03:00:00,4.46
2011-05-25 04:00:00,5.29
2011-05-25 05:00:00,24.22
2011-05-25 06:00:00,106.2
2011-05-25 07:00:00,334.97
2011-05-25 08:00:00,438.11
2011-05-25 09:00:00,212.48
2011-05-25 10:00:00,125.86
2011-05-25 11:00:00,145.23
2011-05-25 12:00:00,200.08
2011-05-25 13:00:00,189.2
2011-05-25 14:00:00,159.43
2011-05-25 15:00:00,167.85
2011-05-25 16:00:00,274.87
2011-05-25 17:00:00,544.83
2011-05-25 18:00:00,530.36
2011-05-25 19:00:00,408.84
2011-05-25 20:00:00,311.14
2011-05-25 21:00:00,209.57
2011-05-25 22:00:00,163.43
2011-05-25 23:00:00,86.55
2011-05-26 00:00:00,47.51
2011-05-26 01:00:00,18.36
2011-05-26 02:00:00,9.35
2011-05-26 03:00:00,4.94
2011-05-26 04:00:00,5.39
2011-05-26 05:00:00,20.77
2011-05-26 06:00:00,83.17
2011-05-26 07:00:00,269.03
2011-05-26 08:00:00,434.68
2011-05-26 09:00:00,203.41
2011-05-26 10:00:00,115.0
2011-05-26 11:00:00,154.91
2011-05-26 12:00:00,189.51
2011-05-26 13:00:00,172.12
2011-05-26 14:00:00,164.2
2011-05-26 15:00:00,168.16
2011-05-26 16:00:00,257.46
2011-05-26 17:00:00,521.86
2011-05-26 18:00:00,518.1
2011-05-26 19:00:00,354.37
2011-05-26 20:00:00,292.91
2011-05-26 21:00:00,206.05
2011-05-26 22:00:00,159.65
2011-05-26 23:00:00,121.03
2011-05-27 00:00:00,64.79
2011-05-27 01:00:00,25.19
2011-05-27 02:00:00,14.47
2011-05-27 03:00:00,5.24
2011-05-27 04:00:00,5.34
2011-05-27 05:00:00,27.1
2011-05-27 06:00:00,104.78
2011-05-27 07:00:00,281.22
2011-05-27 08:00:00,454.0
2011-05-27 09:00:00,222.07
2011-05-27 10:00:00,155.93
2011-05-27 11:00:00,161.79
2011-05-27 12:00:00,221.43
2011-05-27 13:00:00,218.51
2011-05-27 14:00:00,212.88
2011-05-27 15:00:00,216.55
2011-05-27 16:00:00,324.23
2011-05-27 17:00:00,516.97
2011-05-27 18:00:00,439.53
2011-05-27 19:00:00,293.58
2011-05-27 20:00:00,215.42
2011-05-27 21:00:00,160.69
2011-05-27 22:00:00,144.31
2011-05-27 23:00:00,124.64
2011-05-28 00:00:00,106.68
2011-05-28 01:00:00,84.6
2011-05-28 02:00:00,55.53
2011-05-28 03:00:00,26.93
2011-05-28 04:00:00,8.86
2011-05-28 05:00:00,11.03
2011-05-28 06:00:00,21.83
2011-05-28 07:00:00,46.13
2011-05-28 08:00:00,111.23
2011-05-28 09:00:00,208.44
2011-05-28 10:00:00,302.3
2011-05-28 11:00:00,373.18
2011-05-28 12:00:00,363.02
2011-05-28 13:00:00,377.82
2011-05-28 14:00:00,364.76
2011-05-28 15:00:00,418.34
2011-05-28 16:00:00,404.91
2011-05-28 17:00:00,416.99583333333334
2011-05-28 18:00:00,345.7
2011-05-28 19:00:00,287.74
2011-05-28 20:00:00,284.5
2011-05-28 21:00:00,201.34
2011-05-28 22:00:00,178.73
2011-05-28 23:00:00,146.003
2011-05-29 00:00:00,111.58
2011-05-29 01:00:00,91.04
2011-05-29 02:00:00,64.65
2011-05-29 03:00:00,28.85
2011-05-29 04:00:00,10.18
2011-05-29 05:00:00,14.72
2011-05-29 06:00:00,15.14
2011-05-29 07:00:00,31.32
2011-05-29 08:00:00,83.02
2011-05-29 09:00:00,128.09
2011-05-29 10:00:00,230.31
2011-05-29 11:00:00,269.44
2011-05-29 12:00:00,315.92
2011-05-29 13:00:00,379.39
2011-05-29 14:00:00,343.28
2011-05-29 15:00:00,360.11
2011-05-29 16:00:00,351.73
2011-05-29 17:00:00,344.93783333333334
2011-05-29 18:00:00,251.72
2011-05-29 19:00:00,251.86
2011-05-29 20:00:00,217.24
2011-05-29 21:00:00,161.37
2011-05-29 22:00:00,131.05
2011-05-29 23:00:00,108.41
2011-05-30 00:00:00,92.41
2011-05-30 01:00:00,67.96
2011-05-30 02:00:00,46.12
2011-05-30 03:00:00,23.77
2011-05-30 04:00:00,11.88
2011-05-30 05:00:00,10.54
2011-05-30 06:00:00,57.81
2011-05-30 07:00:00,60.77
2011-05-30 08:00:00,118.98
2011-05-30 09:00:00,221.12
2011-05-30 10:00:00,293.26
2011-05-30 11:00:00,350.06
2011-05-30 12:00:00,373.14
2011-05-30 13:00:00,373.8
2011-05-30 14:00:00,365.86
2011-05-30 15:00:00,366.55
2011-05-30 16:00:00,361.5
2011-05-30 17:00:00,449.855
2011-05-30 18:00:00,441.2075
2011-05-30 19:00:00,309.53
2011-05-30 20:00:00,326.69
2011-05-30 21:00:00,349.85
2011-05-30 22:00:00,265.24
2011-05-30 23:00:00,106.33
2011-05-31 00:00:00,30.87
2011-05-31 01:00:00,15.8
2011-05-31 02:00:00,7.39
2011-05-31 03:00:00,3.58
2011-05-31 04:00:00,5.15
2011-05-31 05:00:00,25.02
2011-05-31 06:00:00,115.93
2011-05-31 07:00:00,317.08
2011-05-31 08:00:00,449.2
2011-05-31 09:00:00,185.77
2011-05-31 10:00:00,122.58
2011-05-31 11:00:00,128.92
2011-05-31 12:00:00,153.78
2011-05-31 13:00:00,149.43
2011-05-31 14:00:00,145.51
2011-05-31 15:00:00,147.31
2011-05-31 16:00:00,239.52
2011-05-31 17:00:00,503.08
2011-05-31 18:00:00,509.59
2011-05-31 19:00:00,375.29
2011-05-31 20:00:00,290.29
2011-05-31 21:00:00,211.72
2011-05-31 22:00:00,154.73
2011-05-31 23:00:00,78.29
2011-06-20 00:00:00,31.35
2011-06-20 01:00:00,14.08
2011-06-20 02:00:00,7.34
2011-06-20 03:00:00,3.63
2011-06-20 04:00:00,4.43
2011-06-20 05:00:00,18.72
2011-06-20 06:00:00,96.43
2011-06-20 07:00:00,139.71
2011-06-20 08:00:00,307.05
2011-06-20 09:00:00,193.12
2011-06-20 10:00:00,106.24
2011-06-20 11:00:00,101.28
2011-06-20 12:00:00,173.49
2011-06-20 13:00:00,174.72
2011-06-20 14:00:00,168.75
2011-06-20 15:00:00,166.1
2011-06-20 16:00:00,288.75
2011-06-20 17:00:00,556.64
2011-06-20 18:00:00,528.38
2011-06-20 19:00:00,386.06
2011-06-20 20:00:00,292.43
2011-06-20 21:00:00,199.95
2011-06-20 22:00:00,123.08
2011-06-20 23:00:00,77.51
2011-06-21 00:00:00,31.24
2011-06-21 01:00:00,12.08
2011-06-21 02:00:00,5.49
2011-06-21 03:00:00,5.22
2011-06-21 04:00:00,5.8
2011-06-21 05:00:00,19.43
2011-06-21 06:00:00,114.71
2011-06-21 07:00:00,281.21
2011-06-21 08:00:00,405.02
2011-06-21 09:00:00,192.7
2011-06-21 10:00:00,98.38
2011-06-21 11:00:00,102.62
2011-06-21 12:00:00,163.12
2011-06-21 13:00:00,161.84
2011-06-21 14:00:00,152.82
2011-06-21 15:00:00,167.77
2011-06-21 16:00:00,280.71
2011-06-21 17:00:00,544.58
2011-06-21 18:00:00,487.41
2011-06-21 19:00:00,356.33
2011-06-21 20:00:00,225.95
2011-06-21 21:00:00,225.74
2011-06-21 22:00:00,154.88
2011-06-21 23:00:00,76.31
2011-06-22 00:00:00,34.92
2011-06-22 01:00:00,16.66
2011-06-22 02:00:00,7.81
2011-06-22 03:00:00,5.96
2011-06-22 04:00:00,6.21
2011-06-22 05:00:00,27.36
2011-06-22 06:00:00,109.62
2011-06-22 07:00:00,313.52
2011-06-22 08:00:00,426.39
2011-06-22 09:00:00,190.7
2011-06-22 10:00:00,129.21
2011-06-22 11:00:00,133.32
2011-06-22 12:00:00,171.99
2011-06-22 13:00:00,162.35
2011-06-22 14:00:00,162.01
2011-06-22 15:00:00,164.15
2011-06-22 16:00:00,258.56
2011-06-22 17:00:00,498.41
2011-06-22 18:00:00,499.33
2011-06-22 19:00:00,374.32
2011-06-22 20:00:00,285.99
2011-06-22 21:00:00,224.93
2011-06-22 22:00:00,166.81
2011-06-22 23:00:00,92.51
2011-06-23 00:00:00,42.92
2011-06-23 01:00:00,22.12
2011-06-23 02:00:00,9.71
2011-06-23 03:00:00,5.81
2011-06-23 04:00:00,7.16
2011-06-23 05:00:00,25.38
2011-06-23 06:00:00,118.3
2011-06-23 07:00:00,319.1
2011-06-23 08:00:00,427.12
2011-06-23 09:00:00,198.07
2011-06-23 10:00:00,124.67
2011-06-23 11:00:00,145.42
2011-06-23 12:00:00,168.61
2011-06-23 13:00:00,178.51
2011-06-23 14:00:00,159.29
2011-06-23 15:00:00,171.46
2011-06-23 16:00:00,280.1
2011-06-23 17:00:00,497.42
2011-06-23 18:00:00,481.07
2011-06-23 19:00:00,360.35
2011-06-23 20:00:00,291.01
2011-06-23 21:00:00,216.99
2011-06-23 22:00:00,163.36
2011-06-23 23:00:00,126.035
2011-06-24 00:00:00,58.89
2011-06-24 01:00:00,24.18
2011-06-24 02:00:00,10.88
2011-06-24 03:00:00,6.79
2011-06-24 04:00:00,6.12
2011-06-24 05:00:00,23.6
2011-06-24 06:00:00,95.22
2011-06-24 07:00:00,288.99
2011-06-24 08:00:00,441.11
2011-06-24 09:00:00,230.24
2011-06-24 10:00:00,138.46
2011-06-24 11:00:00,161.74
2011-06-24 12:00:00,217.37
2011-06-24 13:00:00,212.82
2011-06-24 14:00:00,218.54
2011-06-24 15:00:00,228.16
2011-06-24 16:00:00,339.67
2011-06-24 17:00:00,557.17
2011-06-24 18:00:00,484.47
2011-06-24 19:00:00,383.4
2011-06-24 20:00:00,283.44057142857145
2011-06-24 21:00:00,229.05
2011-06-24 22:00:00,207.95
2011-06-24 23:00:00,149.57
2011-06-25 00:00:00,119.7
2011-06-25 01:00:00,81.25
2011-06-25 02:00:00,55.49
2011-06-25 03:00:00,33.41
2011-06-25 04:00:00,9.4
2011-06-25 05:00:00,11.71
2011-06-25 06:00:00,29.7
2011-06-25 07:00:00,64.24
2011-06-25 08:00:00,151.03
2011-06-25 09:00:00,212.61
2011-06-25 10:00:00,306.07
2011-06-25 11:00:00,386.43
2011-06-25 12:00:00,424.24
2011-06-25 13:00:00,426.43
2011-06-25 14:00:00,428.31
2011-06-25 15:00:00,426.69
2011-06-25 16:00:00,419.9
2011-06-25 17:00:00,404.6283333333333
2011-06-25 18:00:00,390.8533333333333
2011-06-25 19:00:00,364.25
2011-06-25 20:00:00,295.605
2011-06-25 21:00:00,231.68
2011-06-25 22:00:00,208.71
2011-06-25 23:00:00,138.99
2011-06-26 00:00:00,105.34
2011-06-26 01:00:00,90.09
2011-06-26 02:00:00,76.53
2011-06-26 03:00:00,38.0
2011-06-26 04:00:00,13.39
2011-06-26 05:00:00,15.42
2011-06-26 06:00:00,25.71
2011-06-26 07:00:00,57.8
2011-06-26 08:00:00,105.7
2011-06-26 09:00:00,197.52
2011-06-26 10:00:00,302.98
2011-06-26 11:00:00,389.4
2011-06-26 12:00:00,411.43
2011-06-26 13:00:00,421.22
2011-06-26 14:00:00,402.76
2011-06-26 15:00:00,406.76
2011-06-26 16:00:00,401.58
2011-06-26 17:00:00,369.7136666666667
2011-06-26 18:00:00,372.88166666666666
2011-06-26 19:00:00,339.68
2011-06-26 20:00:00,246.445
2011-06-26 21:00:00,190.97
2011-06-26 22:00:00,203.45
2011-06-26 23:00:00,82.01
2011-06-27 00:00:00,37.67
2011-06-27 01:00:00,11.77
2011-06-27 02:00:00,9.26
2011-06-27 03:00:00,4.86
2011-06-27 04:00:00,5.94
2011-06-27 05:00:00,19.97
2011-06-27 06:00:00,109.68
2011-06-27 07:00:00,301.46
2011-06-27 08:00:00,381.29
2011-06-27 09:00:00,199.37
2011-06-27 10:00:00,123.0
2011-06-27 11:00:00,144.34
2011-06-27 12:00:00,180.61
2011-06-27 13:00:00,173.2
2011-06-27 14:00:00,169.47
2011-06-27 15:00:00,163.93
2011-06-27 16:00:00,287.44
2011-06-27 17:00:00,566.79
2011-06-27 18:00:00,517.39
2011-06-27 19:00:00,400.21
2011-06-27 20:00:00,309.76
2011-06-27 21:00:00,193.32
2011-06-27 22:00:00,111.2
2011-06-27 23:00:00,90.34
2011-06-28 00:00:00,32.21
2011-06-28 01:00:00,16.51
2011-06-28 02:00:00,9.97
2011-06-28 03:00:00,6.48
2011-06-28 04:00:00,6.01
2011-06-28 05:00:00,23.22
2011-06-28 06:00:00,109.22
2011-06-28 07:00:00,300.68
2011-06-28 08:00:00,418.16
2011-06-28 09:00:00,197.7
2011-06-28 10:00:00,123.11
2011-06-28 11:00:00,143.87
2011-06-28 12:00:00,171.14
2011-06-28 13:00:00,168.42
2011-06-28 14:00:00,149.69
2011-06-28 15:00:00,156.58
2011-06-28 16:00:00,247.08
2011-06-28 17:00:00,419.17
2011-06-28 18:00:00,367.32
2011-06-28 19:00:00,322.01
2011-06-28 20:00:00,297.21
2011-06-28 21:00:00,207.82
2011-06-28 22:00:00,158.57
2011-06-28 23:00:00,90.3
2011-06-29 00:00:00,34.17
2011-06-29 01:00:00,19.39
2011-06-29 02:00:00,7.22
2011-06-29 03:00:00,5.88
2011-06-29 04:00:00,6.67
2011-06-29 05:00:00,26.0
2011-06-29 06:00:00,104.95
2011-06-29 07:00:00,301.75
2011-06-29 08:00:00,448.45
2011-06-29 09:00:00,201.24
2011-06-29 10:00:00,121.86
2011-06-29 11:00:00,167.43
2011-06-29 12:00:00,205.02
2011-06-29 13:00:00,187.2
2011-06-29 14:00:00,157.19
2011-06-29 15:00:00,168.91
2011-06-29 16:00:00,294.46
2011-06-29 17:00:00,549.69
2011-06-29 18:00:00,556.41
2011-06-29 19:00:00,364.79
2011-06-29 20:00:00,276.522
2011-06-29 21:00:00,227.11
2011-06-29 22:00:00,170.5
2011-06-29 23:00:00,96.084
2011-06-30 00:00:00,44.76
2011-06-30 01:00:00,22.13
2011-06-30 02:00:00,8.44
2011-06-30 03:00:00,6.82
2011-06-30 04:00:00,7.29
2011-06-30 05:00:00,27.96
2011-06-30 06:00:00,115.65
2011-06-30 07:00:00,325.65
2011-06-30 08:00:00,427.16
2011-06-30 09:00:00,205.29
2011-06-30 10:00:00,128.44
2011-06-30 11:00:00,157.7
2011-06-30 12:00:00,206.28
2011-06-30 13:00:00,199.95
2011-06-30 14:00:00,164.42
2011-06-30 15:00:00,177.67
2011-06-30 16:00:00,273.63
2011-06-30 17:00:00,565.51
2011-06-30 18:00:00,553.34
2011-06-30 19:00:00,381.02
2011-06-30 20:00:00,298.518
2011-06-30 21:00:00,219.59
2011-06-30 22:00:00,173.39
2011-06-30 23:00:00,125.53066666666666
2011-07-20 00:00:00,32.93
2011-07-20 01:00:00,16.2
2011-07-20 02:00:00,7.3
2011-07-20 03:00:00,5.24
2011-07-20 04:00:00,6.42
2011-07-20 05:00:00,31.24
2011-07-20 06:00:00,123.51
2011-07-20 07:00:00,301.32
2011-07-20 08:00:00,431.21
2011-07-20 09:00:00,197.14
2011-07-20 10:00:00,125.91
2011-07-20 11:00:00,138.36
2011-07-20 12:00:00,165.07
2011-07-20 13:00:00,156.61
2011-07-20 14:00:00,151.79
2011-07-20 15:00:00,154.44
2011-07-20 16:00:00,258.11
2011-07-20 17:00:00,497.25
2011-07-20 18:00:00,504.1
2011-07-20 19:00:00,379.73
2011-07-20 20:00:00,294.73
2011-07-20 21:00:00,218.4
2011-07-20 22:00:00,163.14
2011-07-20 23:00:00,109.01
2011-07-21 00:00:00,46.53
2011-07-21 01:00:00,19.16
2011-07-21 02:00:00,6.66
2011-07-21 03:00:00,5.85
2011-07-21 04:00:00,5.77
2011-07-21 05:00:00,21.42
2011-07-21 06:00:00,121.29
2011-07-21 07:00:00,309.15
2011-07-21 08:00:00,432.49
2011-07-21 09:00:00,194.8
2011-07-21 10:00:00,120.88
2011-07-21 11:00:00,125.91
2011-07-21 12:00:00,153.86
2011-07-21 13:00:00,147.73
2011-07-21 14:00:00,141.89
2011-07-21 15:00:00,143.97
2011-07-21 16:00:00,242.82
2011-07-21 17:00:00,462.69
2011-07-21 18:00:00,464.68
2011-07-21 19:00:00,370.92
2011-07-21 20:00:00,282.24
2011-07-21 21:00:00,224.65
2011-07-21 22:00:00,168.91
2011-07-21 23:00:00,121.08166666666668
2011-07-22 00:00:00,60.93
2011-07-22 01:00:00,30.44
2011-07-22 02:00:00,19.37
2011-07-22 03:00:00,6.77
2011-07-22 04:00:00,7.18
2011-07-22 05:00:00,24.96
2011-07-22 06:00:00,103.86
2011-07-22 07:00:00,276.89
2011-07-22 08:00:00,449.29
2011-07-22 09:00:00,225.8
2011-07-22 10:00:00,144.94
2011-07-22 11:00:00,173.63
2011-07-22 12:00:00,187.83
2011-07-22 13:00:00,186.72
2011-07-22 14:00:00,183.53
2011-07-22 15:00:00,172.86
2011-07-22 16:00:00,313.49
2011-07-22 17:00:00,465.9
2011-07-22 18:00:00,451.22
2011-07-22 19:00:00,346.84
2011-07-22 20:00:00,297.27
2011-07-22 21:00:00,225.81
2011-07-22 22:00:00,197.05
2011-07-22 23:00:00,148.09
2011-07-23 00:00:00,117.23
2011-07-23 01:00:00,85.74
2011-07-23 02:00:00,66.58
2011-07-23 03:00:00,29.91
2011-07-23 04:00:00,11.18
